binned_coordinates,updated_type,updated_subtype,hour,Count,type_subtype,longitude,latitude
"(-87.64, 41.71)",Road Closed,Event,4,220,Road Closed - Event,-87.64,41.71
"(-87.75, 41.97)",Road Closed,Event,4,219,Road Closed - Event,-87.75,41.97
"(-87.6, 41.69)",Road Closed,Event,4,219,Road Closed - Event,-87.6,41.69
"(-87.63, 41.84)",Road Closed,Event,4,219,Road Closed - Event,-87.63,41.84
"(-87.66, 41.96)",Road Closed,Event,4,32,Road Closed - Event,-87.66,41.96
"(-87.62, 41.87)",Road Closed,Event,4,11,Road Closed - Event,-87.62,41.87
"(-87.64, 41.94)",Road Closed,Event,4,9,Road Closed - Event,-87.64,41.94
"(-87.75, 41.96)",Road Closed,Event,5,440,Road Closed - Event,-87.75,41.96
"(-87.65, 41.88)",Road Closed,Event,5,226,Road Closed - Event,-87.65,41.88
"(-87.65, 41.89)",Road Closed,Event,5,221,Road Closed - Event,-87.65,41.89
"(-87.63, 41.84)",Road Closed,Event,5,220,Road Closed - Event,-87.63,41.84
"(-87.6, 41.69)",Road Closed,Event,5,220,Road Closed - Event,-87.6,41.69
"(-87.64, 41.71)",Road Closed,Event,5,220,Road Closed - Event,-87.64,41.71
"(-87.75, 41.97)",Road Closed,Event,5,220,Road Closed - Event,-87.75,41.97
"(-87.63, 41.88)",Road Closed,Event,5,21,Road Closed - Event,-87.63,41.88
"(-87.64, 41.94)",Road Closed,Event,5,12,Road Closed - Event,-87.64,41.94
"(-87.63, 41.92)",Road Closed,Event,5,7,Road Closed - Event,-87.63,41.92
"(-87.75, 41.96)",Road Closed,Event,6,385,Road Closed - Event,-87.75,41.96
"(-87.65, 41.89)",Road Closed,Event,6,206,Road Closed - Event,-87.65,41.89
"(-87.75, 41.97)",Road Closed,Event,6,205,Road Closed - Event,-87.75,41.97
"(-87.65, 41.88)",Road Closed,Event,6,205,Road Closed - Event,-87.65,41.88
"(-87.6, 41.69)",Road Closed,Event,6,199,Road Closed - Event,-87.6,41.69
"(-87.63, 41.84)",Road Closed,Event,6,198,Road Closed - Event,-87.63,41.84
"(-87.64, 41.71)",Road Closed,Event,6,194,Road Closed - Event,-87.64,41.71
"(-87.63, 41.92)",Road Closed,Event,6,4,Road Closed - Event,-87.63,41.92
"(-87.64, 41.94)",Road Closed,Event,6,3,Road Closed - Event,-87.64,41.94
"(-87.66, 41.9)",Road Closed,Event,6,2,Road Closed - Event,-87.66,41.9
"(-87.75, 41.96)",Road Closed,Event,7,376,Road Closed - Event,-87.75,41.96
"(-87.64, 41.71)",Road Closed,Event,7,188,Road Closed - Event,-87.64,41.71
"(-87.63, 41.84)",Road Closed,Event,7,187,Road Closed - Event,-87.63,41.84
"(-87.6, 41.69)",Road Closed,Event,7,185,Road Closed - Event,-87.6,41.69
"(-87.75, 41.97)",Road Closed,Event,7,181,Road Closed - Event,-87.75,41.97
"(-87.65, 41.89)",Road Closed,Event,7,181,Road Closed - Event,-87.65,41.89
"(-87.65, 41.88)",Road Closed,Event,7,179,Road Closed - Event,-87.65,41.88
"(-87.67, 41.89)",Road Closed,Event,7,18,Road Closed - Event,-87.67,41.89
"(-87.67, 41.88)",Road Closed,Event,7,12,Road Closed - Event,-87.67,41.88
"(-87.68, 41.88)",Road Closed,Event,7,4,Road Closed - Event,-87.68,41.88
"(-87.75, 41.96)",Road Closed,Event,8,438,Road Closed - Event,-87.75,41.96
"(-87.65, 41.89)",Road Closed,Event,8,220,Road Closed - Event,-87.65,41.89
"(-87.64, 41.71)",Road Closed,Event,8,219,Road Closed - Event,-87.64,41.71
"(-87.65, 41.88)",Road Closed,Event,8,219,Road Closed - Event,-87.65,41.88
"(-87.75, 41.97)",Road Closed,Event,8,219,Road Closed - Event,-87.75,41.97
"(-87.6, 41.69)",Road Closed,Event,8,219,Road Closed - Event,-87.6,41.69
"(-87.63, 41.84)",Road Closed,Event,8,219,Road Closed - Event,-87.63,41.84
"(-87.65, 41.97)",Road Closed,Event,8,3,Road Closed - Event,-87.65,41.97
"(-87.67, 41.88)",Road Closed,Event,8,3,Road Closed - Event,-87.67,41.88
"(-87.63, 41.92)",Road Closed,Event,8,2,Road Closed - Event,-87.63,41.92
"(-87.75, 41.96)",Road Closed,Event,9,436,Road Closed - Event,-87.75,41.96
"(-87.6, 41.69)",Road Closed,Event,9,218,Road Closed - Event,-87.6,41.69
"(-87.63, 41.84)",Road Closed,Event,9,218,Road Closed - Event,-87.63,41.84
"(-87.65, 41.88)",Road Closed,Event,9,218,Road Closed - Event,-87.65,41.88
"(-87.64, 41.71)",Road Closed,Event,9,218,Road Closed - Event,-87.64,41.71
"(-87.75, 41.97)",Road Closed,Event,9,218,Road Closed - Event,-87.75,41.97
"(-87.65, 41.89)",Road Closed,Event,9,218,Road Closed - Event,-87.65,41.89
"(-87.63, 41.92)",Road Closed,Event,9,2,Road Closed - Event,-87.63,41.92
"(-87.62, 41.74)",Road Closed,Event,9,2,Road Closed - Event,-87.62,41.74
"(-87.63, 41.91)",Road Closed,Event,9,1,Road Closed - Event,-87.63,41.91
"(-87.75, 41.96)",Road Closed,Event,10,381,Road Closed - Event,-87.75,41.96
"(-87.75, 41.97)",Road Closed,Event,10,198,Road Closed - Event,-87.75,41.97
"(-87.65, 41.88)",Road Closed,Event,10,194,Road Closed - Event,-87.65,41.88
"(-87.65, 41.89)",Road Closed,Event,10,194,Road Closed - Event,-87.65,41.89
"(-87.6, 41.69)",Road Closed,Event,10,192,Road Closed - Event,-87.6,41.69
"(-87.63, 41.84)",Road Closed,Event,10,191,Road Closed - Event,-87.63,41.84
"(-87.64, 41.71)",Road Closed,Event,10,190,Road Closed - Event,-87.64,41.71
"(-87.63, 41.92)",Road Closed,Event,10,3,Road Closed - Event,-87.63,41.92
"(-87.59, 41.66)",Road Closed,Event,10,2,Road Closed - Event,-87.59,41.66
"(-87.62, 41.88)",Road Closed,Event,10,2,Road Closed - Event,-87.62,41.88
"(-87.75, 41.96)",Road Closed,Event,11,375,Road Closed - Event,-87.75,41.96
"(-87.64, 41.71)",Road Closed,Event,11,189,Road Closed - Event,-87.64,41.71
"(-87.63, 41.84)",Road Closed,Event,11,186,Road Closed - Event,-87.63,41.84
"(-87.65, 41.89)",Road Closed,Event,11,184,Road Closed - Event,-87.65,41.89
"(-87.65, 41.88)",Road Closed,Event,11,184,Road Closed - Event,-87.65,41.88
"(-87.6, 41.69)",Road Closed,Event,11,184,Road Closed - Event,-87.6,41.69
"(-87.75, 41.97)",Road Closed,Event,11,180,Road Closed - Event,-87.75,41.97
"(-87.62, 41.88)",Road Closed,Event,11,8,Road Closed - Event,-87.62,41.88
"(-87.62, 41.87)",Road Closed,Event,11,5,Road Closed - Event,-87.62,41.87
"(-87.66, 41.98)",Road Closed,Event,11,4,Road Closed - Event,-87.66,41.98
"(-87.75, 41.96)",Road Closed,Event,12,430,Road Closed - Event,-87.75,41.96
"(-87.6, 41.69)",Road Closed,Event,12,216,Road Closed - Event,-87.6,41.69
"(-87.65, 41.89)",Road Closed,Event,12,216,Road Closed - Event,-87.65,41.89
"(-87.65, 41.88)",Road Closed,Event,12,215,Road Closed - Event,-87.65,41.88
"(-87.75, 41.97)",Road Closed,Event,12,215,Road Closed - Event,-87.75,41.97
"(-87.64, 41.71)",Road Closed,Event,12,215,Road Closed - Event,-87.64,41.71
"(-87.63, 41.84)",Road Closed,Event,12,215,Road Closed - Event,-87.63,41.84
"(-87.67, 41.88)",Road Closed,Event,12,56,Road Closed - Event,-87.67,41.88
"(-87.68, 41.88)",Road Closed,Event,12,38,Road Closed - Event,-87.68,41.88
"(-87.62, 41.88)",Road Closed,Event,12,12,Road Closed - Event,-87.62,41.88
"(-87.75, 41.96)",Road Closed,Event,13,436,Road Closed - Event,-87.75,41.96
"(-87.6, 41.69)",Road Closed,Event,13,220,Road Closed - Event,-87.6,41.69
"(-87.65, 41.89)",Road Closed,Event,13,219,Road Closed - Event,-87.65,41.89
"(-87.64, 41.71)",Road Closed,Event,13,218,Road Closed - Event,-87.64,41.71
"(-87.63, 41.84)",Road Closed,Event,13,217,Road Closed - Event,-87.63,41.84
"(-87.65, 41.88)",Road Closed,Event,13,217,Road Closed - Event,-87.65,41.88
"(-87.75, 41.97)",Road Closed,Event,13,217,Road Closed - Event,-87.75,41.97
"(-87.62, 41.88)",Road Closed,Event,13,21,Road Closed - Event,-87.62,41.88
"(-87.62, 41.87)",Road Closed,Event,13,21,Road Closed - Event,-87.62,41.87
"(-87.7, 41.86)",Road Closed,Event,13,18,Road Closed - Event,-87.7,41.86
"(-87.75, 41.96)",Road Closed,Event,14,390,Road Closed - Event,-87.75,41.96
"(-87.65, 41.89)",Road Closed,Event,14,201,Road Closed - Event,-87.65,41.89
"(-87.6, 41.69)",Road Closed,Event,14,200,Road Closed - Event,-87.6,41.69
"(-87.75, 41.97)",Road Closed,Event,14,200,Road Closed - Event,-87.75,41.97
"(-87.65, 41.88)",Road Closed,Event,14,199,Road Closed - Event,-87.65,41.88
"(-87.64, 41.71)",Road Closed,Event,14,193,Road Closed - Event,-87.64,41.71
"(-87.63, 41.84)",Road Closed,Event,14,192,Road Closed - Event,-87.63,41.84
"(-87.67, 41.89)",Road Closed,Event,14,19,Road Closed - Event,-87.67,41.89
"(-87.62, 41.88)",Road Closed,Event,14,16,Road Closed - Event,-87.62,41.88
"(-87.67, 41.88)",Road Closed,Event,14,14,Road Closed - Event,-87.67,41.88
"(-87.75, 41.96)",Road Closed,Event,15,386,Road Closed - Event,-87.75,41.96
"(-87.64, 41.71)",Road Closed,Event,15,194,Road Closed - Event,-87.64,41.71
"(-87.63, 41.84)",Road Closed,Event,15,191,Road Closed - Event,-87.63,41.84
"(-87.6, 41.69)",Road Closed,Event,15,190,Road Closed - Event,-87.6,41.69
"(-87.65, 41.89)",Road Closed,Event,15,188,Road Closed - Event,-87.65,41.89
"(-87.65, 41.88)",Road Closed,Event,15,188,Road Closed - Event,-87.65,41.88
"(-87.75, 41.97)",Road Closed,Event,15,182,Road Closed - Event,-87.75,41.97
"(-87.62, 41.88)",Road Closed,Event,15,8,Road Closed - Event,-87.62,41.88
"(-87.62, 41.87)",Road Closed,Event,15,8,Road Closed - Event,-87.62,41.87
"(-87.65, 41.94)",Road Closed,Event,15,6,Road Closed - Event,-87.65,41.94
"(-87.75, 41.96)",Road Closed,Event,16,447,Road Closed - Event,-87.75,41.96
"(-87.63, 41.84)",Road Closed,Event,16,249,Road Closed - Event,-87.63,41.84
"(-87.6, 41.69)",Road Closed,Event,16,223,Road Closed - Event,-87.6,41.69
"(-87.65, 41.88)",Road Closed,Event,16,222,Road Closed - Event,-87.65,41.88
"(-87.64, 41.71)",Road Closed,Event,16,222,Road Closed - Event,-87.64,41.71
"(-87.65, 41.89)",Road Closed,Event,16,222,Road Closed - Event,-87.65,41.89
"(-87.75, 41.97)",Road Closed,Event,16,221,Road Closed - Event,-87.75,41.97
"(-87.64, 41.83)",Road Closed,Event,16,29,Road Closed - Event,-87.64,41.83
"(-87.64, 41.84)",Road Closed,Event,16,18,Road Closed - Event,-87.64,41.84
"(-87.62, 41.88)",Road Closed,Event,16,16,Road Closed - Event,-87.62,41.88
"(-87.75, 41.96)",Road Closed,Event,17,445,Road Closed - Event,-87.75,41.96
"(-87.65, 41.88)",Road Closed,Event,17,232,Road Closed - Event,-87.65,41.88
"(-87.6, 41.69)",Road Closed,Event,17,222,Road Closed - Event,-87.6,41.69
"(-87.64, 41.71)",Road Closed,Event,17,221,Road Closed - Event,-87.64,41.71
"(-87.65, 41.89)",Road Closed,Event,17,220,Road Closed - Event,-87.65,41.89
"(-87.75, 41.97)",Road Closed,Event,17,219,Road Closed - Event,-87.75,41.97
"(-87.63, 41.84)",Road Closed,Event,17,218,Road Closed - Event,-87.63,41.84
"(-87.62, 41.88)",Road Closed,Event,17,34,Road Closed - Event,-87.62,41.88
"(-87.68, 41.69)",Road Closed,Event,17,24,Road Closed - Event,-87.68,41.69
"(-87.68, 41.7)",Road Closed,Event,17,20,Road Closed - Event,-87.68,41.7
"(-87.75, 41.96)",Road Closed,Event,18,395,Road Closed - Event,-87.75,41.96
"(-87.75, 41.97)",Road Closed,Event,18,206,Road Closed - Event,-87.75,41.97
"(-87.65, 41.88)",Road Closed,Event,18,205,Road Closed - Event,-87.65,41.88
"(-87.65, 41.89)",Road Closed,Event,18,205,Road Closed - Event,-87.65,41.89
"(-87.6, 41.69)",Road Closed,Event,18,202,Road Closed - Event,-87.6,41.69
"(-87.63, 41.84)",Road Closed,Event,18,198,Road Closed - Event,-87.63,41.84
"(-87.64, 41.71)",Road Closed,Event,18,197,Road Closed - Event,-87.64,41.71
"(-87.62, 41.87)",Road Closed,Event,18,13,Road Closed - Event,-87.62,41.87
"(-87.62, 41.88)",Road Closed,Event,18,12,Road Closed - Event,-87.62,41.88
"(-87.61, 41.89)",Road Closed,Event,18,6,Road Closed - Event,-87.61,41.89
"(-87.75, 41.96)",Road Closed,Event,19,399,Road Closed - Event,-87.75,41.96
"(-87.63, 41.84)",Road Closed,Event,19,222,Road Closed - Event,-87.63,41.84
"(-87.64, 41.71)",Road Closed,Event,19,202,Road Closed - Event,-87.64,41.71
"(-87.6, 41.69)",Road Closed,Event,19,200,Road Closed - Event,-87.6,41.69
"(-87.65, 41.89)",Road Closed,Event,19,188,Road Closed - Event,-87.65,41.89
"(-87.75, 41.97)",Road Closed,Event,19,187,Road Closed - Event,-87.75,41.97
"(-87.65, 41.88)",Road Closed,Event,19,187,Road Closed - Event,-87.65,41.88
"(-87.64, 41.83)",Road Closed,Event,19,34,Road Closed - Event,-87.64,41.83
"(-87.62, 41.88)",Road Closed,Event,19,33,Road Closed - Event,-87.62,41.88
"(-87.62, 41.87)",Road Closed,Event,19,23,Road Closed - Event,-87.62,41.87
"(-87.75, 41.96)",Road Closed,Event,20,466,Road Closed - Event,-87.75,41.96
"(-87.6, 41.69)",Road Closed,Event,20,236,Road Closed - Event,-87.6,41.69
"(-87.65, 41.88)",Road Closed,Event,20,231,Road Closed - Event,-87.65,41.88
"(-87.65, 41.89)",Road Closed,Event,20,230,Road Closed - Event,-87.65,41.89
"(-87.64, 41.71)",Road Closed,Event,20,229,Road Closed - Event,-87.64,41.71
"(-87.75, 41.97)",Road Closed,Event,20,227,Road Closed - Event,-87.75,41.97
"(-87.63, 41.84)",Road Closed,Event,20,224,Road Closed - Event,-87.63,41.84
"(-87.62, 41.88)",Road Closed,Event,20,13,Road Closed - Event,-87.62,41.88
"(-87.62, 41.87)",Road Closed,Event,20,8,Road Closed - Event,-87.62,41.87
"(-87.66, 41.98)",Road Closed,Event,20,8,Road Closed - Event,-87.66,41.98
"(-87.75, 41.96)",Road Closed,Event,21,458,Road Closed - Event,-87.75,41.96
"(-87.6, 41.69)",Road Closed,Event,21,229,Road Closed - Event,-87.6,41.69
"(-87.65, 41.88)",Road Closed,Event,21,227,Road Closed - Event,-87.65,41.88
"(-87.64, 41.71)",Road Closed,Event,21,227,Road Closed - Event,-87.64,41.71
"(-87.65, 41.89)",Road Closed,Event,21,226,Road Closed - Event,-87.65,41.89
"(-87.63, 41.84)",Road Closed,Event,21,226,Road Closed - Event,-87.63,41.84
"(-87.75, 41.97)",Road Closed,Event,21,223,Road Closed - Event,-87.75,41.97
"(-87.62, 41.88)",Road Closed,Event,21,31,Road Closed - Event,-87.62,41.88
"(-87.62, 41.87)",Road Closed,Event,21,26,Road Closed - Event,-87.62,41.87
"(-87.66, 41.98)",Road Closed,Event,21,6,Road Closed - Event,-87.66,41.98
"(-87.75, 41.96)",Road Closed,Event,22,382,Road Closed - Event,-87.75,41.96
"(-87.65, 41.88)",Road Closed,Event,22,198,Road Closed - Event,-87.65,41.88
"(-87.75, 41.97)",Road Closed,Event,22,197,Road Closed - Event,-87.75,41.97
"(-87.65, 41.89)",Road Closed,Event,22,195,Road Closed - Event,-87.65,41.89
"(-87.6, 41.69)",Road Closed,Event,22,194,Road Closed - Event,-87.6,41.69
"(-87.63, 41.84)",Road Closed,Event,22,191,Road Closed - Event,-87.63,41.84
"(-87.64, 41.71)",Road Closed,Event,22,190,Road Closed - Event,-87.64,41.71
"(-87.62, 41.88)",Road Closed,Event,22,11,Road Closed - Event,-87.62,41.88
"(-87.62, 41.87)",Road Closed,Event,22,10,Road Closed - Event,-87.62,41.87
"(-87.64, 41.94)",Road Closed,Event,22,7,Road Closed - Event,-87.64,41.94
"(-87.75, 41.96)",Road Closed,Event,23,378,Road Closed - Event,-87.75,41.96
"(-87.64, 41.71)",Road Closed,Event,23,191,Road Closed - Event,-87.64,41.71
"(-87.65, 41.88)",Road Closed,Event,23,186,Road Closed - Event,-87.65,41.88
"(-87.75, 41.97)",Road Closed,Event,23,184,Road Closed - Event,-87.75,41.97
"(-87.65, 41.89)",Road Closed,Event,23,184,Road Closed - Event,-87.65,41.89
"(-87.63, 41.84)",Road Closed,Event,23,184,Road Closed - Event,-87.63,41.84
"(-87.6, 41.69)",Road Closed,Event,23,183,Road Closed - Event,-87.6,41.69
"(-87.62, 41.88)",Road Closed,Event,23,12,Road Closed - Event,-87.62,41.88
"(-87.62, 41.87)",Road Closed,Event,23,7,Road Closed - Event,-87.62,41.87
"(-87.64, 41.94)",Road Closed,Event,23,3,Road Closed - Event,-87.64,41.94
"(-87.72, 41.99)",Road Closed,Hazard,0,1,Road Closed - Hazard,-87.72,41.99
"(-87.64, 41.83)",Road Closed,Hazard,0,1,Road Closed - Hazard,-87.64,41.83
"(-87.75, 41.99)",Road Closed,Hazard,1,1,Road Closed - Hazard,-87.75,41.99
"(-87.65, 41.89)",Road Closed,Hazard,3,1,Road Closed - Hazard,-87.65,41.89
"(-87.67, 41.84)",Road Closed,Hazard,4,1,Road Closed - Hazard,-87.67,41.84
"(-87.66, 41.99)",Road Closed,Hazard,12,1,Road Closed - Hazard,-87.66,41.99
"(-87.73, 41.97)",Road Closed,Hazard,13,1,Road Closed - Hazard,-87.73,41.97
"(-87.62, 41.89)",Road Closed,Hazard,14,1,Road Closed - Hazard,-87.62,41.89
"(-87.68, 41.77)",Road Closed,Hazard,15,1,Road Closed - Hazard,-87.68,41.77
"(-87.66, 41.98)",Road Closed,Hazard,21,2,Road Closed - Hazard,-87.66,41.98
"(-87.67, 41.93)",Road Closed,Hazard,21,1,Road Closed - Hazard,-87.67,41.93
"(-87.71, 41.76)",Road Closed,Hazard,22,1,Road Closed - Hazard,-87.71,41.76
"(-87.65, 41.88)",Road Closed,Unclassified,0,43,Road Closed - Unclassified,-87.65,41.88
"(-87.66, 41.9)",Road Closed,Unclassified,0,34,Road Closed - Unclassified,-87.66,41.9
"(-87.65, 41.95)",Road Closed,Unclassified,0,20,Road Closed - Unclassified,-87.65,41.95
"(-87.65, 41.94)",Road Closed,Unclassified,0,20,Road Closed - Unclassified,-87.65,41.94
"(-87.63, 41.9)",Road Closed,Unclassified,0,17,Road Closed - Unclassified,-87.63,41.9
"(-87.62, 41.88)",Road Closed,Unclassified,0,14,Road Closed - Unclassified,-87.62,41.88
"(-87.69, 41.89)",Road Closed,Unclassified,0,14,Road Closed - Unclassified,-87.69,41.89
"(-87.63, 41.84)",Road Closed,Unclassified,0,13,Road Closed - Unclassified,-87.63,41.84
"(-87.65, 41.93)",Road Closed,Unclassified,0,12,Road Closed - Unclassified,-87.65,41.93
"(-87.62, 41.89)",Road Closed,Unclassified,0,11,Road Closed - Unclassified,-87.62,41.89
"(-87.65, 41.88)",Road Closed,Unclassified,1,33,Road Closed - Unclassified,-87.65,41.88
"(-87.66, 41.9)",Road Closed,Unclassified,1,26,Road Closed - Unclassified,-87.66,41.9
"(-87.64, 41.89)",Road Closed,Unclassified,1,17,Road Closed - Unclassified,-87.64,41.89
"(-87.65, 41.94)",Road Closed,Unclassified,1,15,Road Closed - Unclassified,-87.65,41.94
"(-87.62, 41.87)",Road Closed,Unclassified,1,15,Road Closed - Unclassified,-87.62,41.87
"(-87.63, 41.9)",Road Closed,Unclassified,1,14,Road Closed - Unclassified,-87.63,41.9
"(-87.62, 41.88)",Road Closed,Unclassified,1,14,Road Closed - Unclassified,-87.62,41.88
"(-87.65, 41.89)",Road Closed,Unclassified,1,13,Road Closed - Unclassified,-87.65,41.89
"(-87.65, 41.95)",Road Closed,Unclassified,1,12,Road Closed - Unclassified,-87.65,41.95
"(-87.66, 41.89)",Road Closed,Unclassified,1,12,Road Closed - Unclassified,-87.66,41.89
"(-87.65, 41.88)",Road Closed,Unclassified,2,35,Road Closed - Unclassified,-87.65,41.88
"(-87.62, 41.87)",Road Closed,Unclassified,2,16,Road Closed - Unclassified,-87.62,41.87
"(-87.66, 41.9)",Road Closed,Unclassified,2,15,Road Closed - Unclassified,-87.66,41.9
"(-87.62, 41.88)",Road Closed,Unclassified,2,15,Road Closed - Unclassified,-87.62,41.88
"(-87.65, 41.94)",Road Closed,Unclassified,2,12,Road Closed - Unclassified,-87.65,41.94
"(-87.64, 41.94)",Road Closed,Unclassified,2,11,Road Closed - Unclassified,-87.64,41.94
"(-87.64, 41.71)",Road Closed,Unclassified,2,11,Road Closed - Unclassified,-87.64,41.71
"(-87.67, 41.88)",Road Closed,Unclassified,2,9,Road Closed - Unclassified,-87.67,41.88
"(-87.68, 41.88)",Road Closed,Unclassified,2,9,Road Closed - Unclassified,-87.68,41.88
"(-87.63, 41.88)",Road Closed,Unclassified,2,8,Road Closed - Unclassified,-87.63,41.88
"(-87.65, 41.88)",Road Closed,Unclassified,3,44,Road Closed - Unclassified,-87.65,41.88
"(-87.66, 41.9)",Road Closed,Unclassified,3,14,Road Closed - Unclassified,-87.66,41.9
"(-87.65, 41.89)",Road Closed,Unclassified,3,14,Road Closed - Unclassified,-87.65,41.89
"(-87.64, 41.94)",Road Closed,Unclassified,3,11,Road Closed - Unclassified,-87.64,41.94
"(-87.62, 41.89)",Road Closed,Unclassified,3,10,Road Closed - Unclassified,-87.62,41.89
"(-87.67, 41.88)",Road Closed,Unclassified,3,10,Road Closed - Unclassified,-87.67,41.88
"(-87.62, 41.87)",Road Closed,Unclassified,3,8,Road Closed - Unclassified,-87.62,41.87
"(-87.62, 41.88)",Road Closed,Unclassified,3,8,Road Closed - Unclassified,-87.62,41.88
"(-87.63, 41.88)",Road Closed,Unclassified,3,7,Road Closed - Unclassified,-87.63,41.88
"(-87.61, 41.89)",Road Closed,Unclassified,3,7,Road Closed - Unclassified,-87.61,41.89
"(-87.65, 41.88)",Road Closed,Unclassified,4,30,Road Closed - Unclassified,-87.65,41.88
"(-87.66, 41.9)",Road Closed,Unclassified,4,16,Road Closed - Unclassified,-87.66,41.9
"(-87.65, 41.89)",Road Closed,Unclassified,4,11,Road Closed - Unclassified,-87.65,41.89
"(-87.67, 41.88)",Road Closed,Unclassified,4,10,Road Closed - Unclassified,-87.67,41.88
"(-87.68, 41.88)",Road Closed,Unclassified,4,9,Road Closed - Unclassified,-87.68,41.88
"(-87.62, 41.87)",Road Closed,Unclassified,4,7,Road Closed - Unclassified,-87.62,41.87
"(-87.64, 41.94)",Road Closed,Unclassified,4,6,Road Closed - Unclassified,-87.64,41.94
"(-87.65, 41.87)",Road Closed,Unclassified,4,6,Road Closed - Unclassified,-87.65,41.87
"(-87.63, 41.88)",Road Closed,Unclassified,4,6,Road Closed - Unclassified,-87.63,41.88
"(-87.7, 41.96)",Road Closed,Unclassified,4,5,Road Closed - Unclassified,-87.7,41.96
"(-87.65, 41.88)",Road Closed,Unclassified,5,22,Road Closed - Unclassified,-87.65,41.88
"(-87.67, 41.88)",Road Closed,Unclassified,5,9,Road Closed - Unclassified,-87.67,41.88
"(-87.67, 41.91)",Road Closed,Unclassified,5,7,Road Closed - Unclassified,-87.67,41.91
"(-87.64, 41.89)",Road Closed,Unclassified,5,7,Road Closed - Unclassified,-87.64,41.89
"(-87.65, 41.95)",Road Closed,Unclassified,5,6,Road Closed - Unclassified,-87.65,41.95
"(-87.68, 41.88)",Road Closed,Unclassified,5,5,Road Closed - Unclassified,-87.68,41.88
"(-87.66, 41.89)",Road Closed,Unclassified,5,5,Road Closed - Unclassified,-87.66,41.89
"(-87.65, 41.87)",Road Closed,Unclassified,5,5,Road Closed - Unclassified,-87.65,41.87
"(-87.66, 41.9)",Road Closed,Unclassified,5,4,Road Closed - Unclassified,-87.66,41.9
"(-87.63, 41.89)",Road Closed,Unclassified,5,4,Road Closed - Unclassified,-87.63,41.89
"(-87.65, 41.88)",Road Closed,Unclassified,6,9,Road Closed - Unclassified,-87.65,41.88
"(-87.64, 41.94)",Road Closed,Unclassified,6,8,Road Closed - Unclassified,-87.64,41.94
"(-87.65, 41.94)",Road Closed,Unclassified,6,6,Road Closed - Unclassified,-87.65,41.94
"(-87.62, 41.9)",Road Closed,Unclassified,6,5,Road Closed - Unclassified,-87.62,41.9
"(-87.65, 41.89)",Road Closed,Unclassified,6,5,Road Closed - Unclassified,-87.65,41.89
